262.35000	135.06969	101.28571	139.35612	53.84615	0.39008	-0.02598	1.20096	3.07768	323.08898	0	1	0	0	0
263.60000	147.32190	110.40830	138.54671	53.84615	0.43443	-0.02598	1.17976	2.81156	380.29035	0	1	0	0	0
261.52500	147.83133	109.39198	139.80397	58.97436	0.42512	-0.02598	1.20546	3.12311	437.32606	0	1	0	0	0
262.00000	149.09737	110.80315	141.55311	57.89474	0.42531	-0.02667	1.20873	2.10926	438.90074	0	1	0	0	0
278.86486	171.01974	126.25199	156.43031	63.88889	0.44105	-0.02817	1.28600	1.38311	453.27698	0	1	0	0	0
281.38889	171.68102	127.93511	157.84315	62.85714	0.44329	-0.02899	1.30311	1.24666	456.10534	0	1	0	0	0
278.56757	189.29863	134.67584	151.25467	66.66667	0.49718	-0.02817	1.25838	6.59363	433.65265	0	1	0	0	0
293.83333	208.76302	149.71943	167.40030	65.71429	0.49997	-0.02899	1.33332	1.88830	442.84345	0	1	0	0	0
294.28571	211.67018	150.89560	169.75319	67.64706	0.49615	-0.02985	1.33665	4.96913	440.54059	0	1	0	0	0
213.37500	77.35632	49.95462	58.87933	42.55319	0.46845	-0.02151	0.48384	1.35600	110.25499	0	1	0	0	0
296.11765	214.82290	151.53183	171.88638	69.69697	0.49107	-0.03077	1.34472	1.89244	435.72777	0	1	0	0	0
324.46875	210.38735	153.62648	194.79829	67.74194	0.42909	-0.03279	1.32064	2.89057	516.17839	0	1	0	0	0
335.19355	215.43715	153.62975	200.09988	70.00000	0.41574	-0.03390	1.31127	8.09929	533.96344	0	1	0	0	0
325.61290	233.91929	156.08004	193.23789	73.33333	0.44146	-0.03390	1.35943	3.56006	480.13631	0	1	0	0	0
325.61290	233.91929	156.08004	193.23789	73.33333	0.44146	-0.03390	1.35943	3.56006	480.13631	0	1	0	0	0
367.39286	256.46912	172.14579	215.11680	77.77778	0.43659	-0.03774	1.25365	2.60230	459.92500	0	1	0	0	0
374.39286	266.18978	171.74834	216.75963	77.77778	0.43148	-0.03774	1.23851	4.77625	435.58776	0	1	0	0	0
374.39286	266.18978	171.74834	216.75963	77.77778	0.43148	-0.03774	1.23851	4.77625	435.58776	0	1	0	0	0
420.68000	303.57570	174.31365	221.65500	91.66667	0.42766	-0.04256	1.09119	2.28880	277.65306	0	1	0	0	0
442.73913	318.06946	172.29297	219.31617	95.45455	0.42713	-0.04652	1.04050	1.07255	233.25858	0	1	0	0	0
217.14583	90.59930	61.58779	70.14004	44.68085	0.48865	-0.02151	0.62464	0.96786	114.77980	0	1	0	0	0
457.69565	320.14223	169.78855	213.63570	95.45455	0.43304	-0.04652	0.96706	1.95003	234.21303	0	1	0	0	0
215.00000	88.94099	61.05559	69.30568	43.47826	0.49064	-0.02198	0.62866	2.26797	115.82031	0	1	0	0	0
215.00000	88.94099	61.05559	69.30568	43.47826	0.49064	-0.02198	0.62866	2.26797	115.82031	0	1	0	0	0
229.13333	124.59908	96.40902	106.52148	47.72727	0.50747	-0.02299	1.05299	0.30216	122.29193	0	1	0	0	0
230.86364	124.84791	97.83524	111.70733	46.51163	0.48710	-0.02353	1.11713	1.54671	164.57227	0	1	0	0	0
230.08889	131.49853	102.28927	110.57864	47.72727	0.52167	-0.02299	1.11926	1.52668	213.58304	0	1	0	0	0
240.13953	123.80063	98.29670	129.80837	45.23810	0.40908	-0.02410	1.27570	2.31553	228.02623	0	1	0	0	0
246.47619	58.91561	34.19634	45.12324	39.02439	0.40946	-0.02469	0.25080	1.64327	90.21115	0	1	0	0	0
233.88889	143.75334	106.44636	100.96693	38.63636	0.62032	-0.02299	0.98871	4.24273	247.49986	0	1	0	0	0
230.73913	135.16845	98.17350	94.56685	44.44444	0.60729	-0.02247	0.90055	3.80602	176.47127	0	1	0	0	0
226.57778	129.72734	94.68219	90.94064	43.18182	0.60970	-0.02299	0.87557	1.43519	176.34495	0	1	0	0	0
234.06667	136.82936	98.56235	98.77076	45.45455	0.57573	-0.02299	0.92429	1.83427	180.01288	0	1	0	0	0
230.31818	139.75818	100.43516	94.87067	46.51163	0.62390	-0.02353	0.87678	1.80975	192.89817	0	1	0	0	0
230.93182	142.06869	102.38922	96.43519	46.51163	0.62643	-0.02353	0.89524	2.28808	207.28952	0	1	0	0	0
230.22222	147.04761	105.12574	95.47376	47.72727	0.65949	-0.02299	0.89275	2.11508	231.44727	0	1	0	0	0
235.33333	160.13091	111.24324	102.84227	52.27273	0.64300	-0.02299	0.96583	4.20251	271.04967	0	1	0	0	0
236.36364	161.52090	111.40414	103.74490	53.48837	0.63643	-0.02353	0.98103	2.03470	269.13194	0	1	0	0	0
238.22727	167.02374	111.48324	106.25289	58.13953	0.61622	-0.02353	1.00049	7.82584	296.60266	0	1	0	0	0
239.81395	168.94653	111.44494	106.79719	59.52381	0.61161	-0.02410	0.99325	2.19952	293.64758	0	1	0	0	0
227.48889	136.50425	101.78742	92.89100	38.63636	0.65493	-0.02299	0.91939	2.60284	235.41453	0	1	0	0	0
246.81395	183.35582	117.58209	114.45163	64.28571	0.59870	-0.02410	1.04485	5.19041	299.37575	0	1	0	0	0
249.30952	184.32428	115.94243	114.75450	65.85366	0.58536	-0.02469	1.02805	3.07283	292.78800	0	1	0	0	0
255.53659	189.19705	115.01293	117.38328	70.00000	0.56196	-0.02532	1.01806	2.64527	287.34943	0	1	0	0	0
259.70000	190.90943	115.98021	121.53111	69.23077	0.54296	-0.02598	1.06160	1.87032	280.59570	0	1	0	0	0
270.65789	195.94973	114.82163	125.87970	72.97297	0.51248	-0.02740	1.05245	3.78069	254.79601	0	1	0	0	0
275.76316	195.74328	115.73296	127.84313	70.27027	0.50761	-0.02740	1.04739	3.09614	257.32483	0	1	0	0	0
285.48649	198.38788	115.02443	128.52040	72.22222	0.50039	-0.02817	0.98966	4.54984	244.75372	0	1	0	0	0
290.71429	204.04051	112.83851	130.21402	76.47059	0.48075	-0.02985	0.97395	3.30770	218.50127	0	1	0	0	0
295.54286	204.01110	113.31551	131.07781	76.47059	0.47934	-0.02985	0.97883	2.58969	226.55412	0	1	0	0	0
310.27273	210.22295	109.83226	131.35132	81.25000	0.46024	-0.03175	0.88998	1.83323	208.36277	0	1	0	0	0
226.64444	131.59053	97.07400	90.89729	38.63636	0.63155	-0.02299	0.84404	4.64158	216.24921	0	1	0	0	0
310.27273	210.22295	109.83226	131.35132	81.25000	0.46024	-0.03175	0.88998	1.83323	208.36277	0	1	0	0	0
229.56522	132.70954	96.82588	92.01409	40.00000	0.61871	-0.02247	0.88244	1.42465	214.53236	0	1	0	0	0
224.43478	127.97213	94.13768	88.89066	40.00000	0.62420	-0.02247	0.87304	3.49578	200.40800	0	1	0	0	0
224.43478	127.97213	94.13768	88.89066	40.00000	0.62420	-0.02247	0.87304	3.49578	200.40800	0	1	0	0	0
224.08696	126.98556	92.56311	88.67327	42.22222	0.61189	-0.02247	0.87248	3.23544	183.70710	0	1	0	0	0
224.08696	126.98556	92.56311	88.67327	42.22222	0.61189	-0.02247	0.87248	3.23544	183.70710	0	1	0	0	0
228.31111	134.57779	98.77024	94.18299	43.18182	0.61580	-0.02299	0.91960	3.88943	173.00225	0	1	0	0	0
199.28846	52.19252	38.53952	39.43999	19.60784	0.55997	-0.01980	0.29074	1.72054	109.92438	0	1	0	0	0
221.25000	127.78647	99.00912	84.92018	36.17021	0.71748	-0.02151	0.83271	3.76645	186.54660	0	1	0	0	0
221.72917	132.54377	100.65556	85.11579	38.29787	0.73319	-0.02151	0.83261	4.47099	214.39564	0	1	0	0	0
226.80851	136.34100	101.21484	87.59254	41.30435	0.70786	-0.02198	0.82884	2.77901	214.73314	0	1	0	0	0
227.45652	143.17580	103.39008	89.80092	44.44444	0.70401	-0.02247	0.86032	1.85212	222.51053	0	1	0	0	0
228.93333	144.77098	103.80747	90.23904	45.45455	0.70313	-0.02299	0.84741	4.73430	218.95587	0	1	0	0	0
232.62222	152.62312	105.08736	93.47472	50.00000	0.67966	-0.02299	0.85663	1.38568	222.46299	0	1	0	0	0
232.72727	154.51816	104.91332	94.55430	53.48837	0.66680	-0.02353	0.87114	2.15049	219.56495	0	1	0	0	0
234.45455	161.99440	108.77050	98.81950	53.48837	0.65915	-0.02353	0.91534	1.28126	216.38844	0	1	0	0	0
239.34091	166.60530	109.51018	103.14353	55.81395	0.62642	-0.02353	0.94385	1.84556	196.52329	0	1	0	0	0
241.00000	168.61318	109.11423	103.81311	57.14286	0.61771	-0.02410	0.93258	3.69613	185.96358	0	1	0	0	0
199.78431	52.70256	38.71411	39.66394	20.00000	0.55913	-0.02020	0.29630	2.96696	110.83029	0	1	0	0	0
251.11905	174.17093	107.57878	108.36253	60.97561	0.57180	-0.02469	0.95429	3.01314	170.34794	0	1	0	0	0
250.66667	174.31595	106.68841	108.62379	60.97561	0.56375	-0.02469	0.96195	2.14580	166.09363	0	1	0	0	0
253.90244	176.34540	106.90013	108.64572	62.50000	0.56508	-0.02532	0.94589	1.10627	156.53888	0	1	0	0	0
253.70732	175.55576	107.65254	108.77617	60.00000	0.56944	-0.02532	0.94717	13.99710	148.88424	0	1	0	0	0
249.63415	175.12688	107.98106	109.23096	60.00000	0.56859	-0.02532	0.97507	1.86296	145.95881	0	1	0	0	0
247.52381	173.09133	107.84290	108.71396	58.53659	0.57121	-0.02469	0.96533	2.04917	143.74675	0	1	0	0	0
244.02326	170.39946	109.85360	108.68334	54.76190	0.58568	-0.02410	0.99264	4.09997	160.04373	0	1	0	0	0
242.48837	168.64467	110.16427	107.60833	52.38095	0.59586	-0.02410	0.99226	0.57547	169.71121	0	1	0	0	0
244.16279	169.40358	108.67359	107.39883	54.76190	0.58654	-0.02410	0.98312	2.19061	183.08555	0	1	0	0	0
242.30233	167.76500	110.76595	107.57248	50.00000	0.60055	-0.02410	0.99791	1.88629	204.62534	0	1	0	0	0
202.65385	67.48319	51.81399	46.81218	23.52941	0.66446	-0.01980	0.38149	1.20563	120.32839	0	1	0	0	0
242.04545	166.17069	110.04341	106.24863	51.16279	0.60535	-0.02353	0.98619	2.36584	222.48897	0	1	0	0	0
204.96078	72.76936	55.84106	52.92353	24.00000	0.62102	-0.02020	0.45729	2.10269	129.24220	0	1	0	0	0
203.72549	79.56293	61.41599	53.45406	26.00000	0.70184	-0.02020	0.46906	3.60113	138.22138	0	1	0	0	0
202.58824	78.84275	61.23777	53.13733	24.00000	0.70504	-0.02020	0.46788	3.22480	142.20905	0	1	0	0	0
208.96000	100.40195	79.77800	67.25919	28.57143	0.73658	-0.02062	0.63916	1.80102	153.78794	0	1	0	0	0
209.46939	101.42762	80.28789	67.84650	29.16667	0.73395	-0.02105	0.63888	2.71740	150.12170	0	1	0	0	0
216.22449	122.33126	96.17145	80.47950	33.33333	0.74512	-0.02105	0.79980	1.91161	178.77873	0	1	0	0	0
220.95833	85.92575	53.02049	63.60751	57.44681	0.45850	-0.02151	0.52502	3.09885	171.77042	0	1	0	0	0
255.45000	176.21905	122.43045	112.12024	66.66667	0.65168	-0.02598	0.97671	3.59551	158.42998	0	1	0	0	0
267.52632	180.77416	123.74301	124.13230	70.27027	0.57494	-0.02740	1.07733	1.61067	163.63616	0	1	0	0	0
270.36842	181.40667	123.91816	125.65815	70.27027	0.56676	-0.02740	1.08421	2.11493	197.91750	0	1	0	0	0
268.33333	181.04819	123.32172	124.75830	71.05263	0.56854	-0.02667	1.07525	2.16829	246.37572	0	1	0	0	0
263.00000	178.37385	124.59936	125.47709	66.66667	0.57198	-0.02598	1.11534	1.75485	240.42153	0	1	0	0	0
256.14634	174.00747	126.29533	125.48823	62.50000	0.58232	-0.02532	1.15673	1.21173	234.99487	0	1	0	0	0
252.39024	173.52024	127.29088	126.71321	60.00000	0.58087	-0.02532	1.18675	1.85019	250.58877	0	1	0	0	0
247.52381	170.64776	127.87360	126.53500	56.09756	0.58554	-0.02469	1.21119	2.07139	276.88388	0	1	0	0	0
244.74419	167.28988	127.99819	126.24268	52.38095	0.58813	-0.02410	1.22197	1.20567	309.85743	0	1	0	0	0
240.90698	167.29031	127.95866	126.58535	52.38095	0.58575	-0.02410	1.24799	0.84393	330.33982	0	1	0	0	0
222.37778	86.85332	54.31719	64.55671	54.54545	0.46373	-0.02299	0.53013	2.31772	163.91792	0	1	0	0	0
231.69565	159.69415	126.70589	124.22838	46.66667	0.59286	-0.02247	1.28455	2.19232	403.02701	0	1	0	0	0
233.26667	160.47394	128.57497	125.10572	45.45455	0.59900	-0.02299	1.28514	1.35770	427.13133	0	1	0	0	0
228.82609	158.22993	128.44824	124.24385	42.22222	0.60385	-0.02247	1.28896	3.15266	458.32304	0	1	0	0	0
227.30435	157.85479	129.18834	124.75626	40.00000	0.60520	-0.02247	1.30650	3.94008	484.60830	0	1	0	0	0
221.89130	155.18491	127.66830	120.92798	40.00000	0.62152	-0.02247	1.28129	3.12906	492.14424	0	1	0	0	0
224.02128	158.86794	129.81083	123.78404	39.13043	0.61578	-0.02198	1.31681	2.99209	499.49852	0	1	0	0	0
223.74468	163.17915	132.36177	123.97159	39.13043	0.63132	-0.02198	1.32140	12.28391	489.93180	0	1	0	0	0
222.53191	162.87672	132.89131	124.29852	36.95652	0.63253	-0.02198	1.33868	3.29089	479.57445	0	1	0	0	0
218.91667	160.99048	132.59953	123.11560	36.17021	0.63910	-0.02151	1.37109	1.94229	463.54212	0	1	0	0	0
211.26000	148.97918	125.48196	117.21703	32.65306	0.63367	-0.02062	1.35572	2.37313	436.37823	0	1	0	0	0
231.44444	102.74483	71.55969	80.89899	54.54545	0.49313	-0.02299	0.71218	2.57678	160.48586	0	1	0	0	0
210.24000	138.48385	118.08343	117.70855	30.61224	0.57981	-0.02062	1.37310	1.58592	387.77852	0	1	0	0	0
229.09091	119.53563	85.84200	81.99413	58.13953	0.61436	-0.02353	0.74410	1.45126	165.52901	0	1	0	0	0
233.26667	131.53612	93.58477	87.76848	59.09091	0.63016	-0.02299	0.81060	1.82221	179.09148	0	1	0	0	0
236.72093	133.80476	95.69227	88.11418	57.14286	0.64664	-0.02410	0.79743	2.25816	165.32670	0	1	0	0	0
244.02326	161.82229	117.50422	102.84816	59.52381	0.69599	-0.02410	0.94423	2.85177	173.95422	0	1	0	0	0
246.87805	165.71044	118.63161	104.41175	62.50000	0.69030	-0.02532	0.92734	2.15594	160.97544	0	1	0	0	0
255.45000	176.21905	122.43045	112.12024	66.66667	0.65168	-0.02598	0.97671	3.59551	158.42998	0	1	0	0	0
241.61364	84.63836	49.66509	54.54323	55.81395	0.51135	-0.02353	0.35151	1.48205	92.69633	0	1	0	0	0
210.34000	67.80810	51.01196	61.64272	34.69388	0.45450	-0.02062	0.49456	5.04704	336.52121	0	1	0	0	0
209.11765	67.12675	50.86806	61.64435	34.00000	0.45294	-0.02020	0.49902	8.29001	346.70080	0	1	0	0	0
204.98039	66.65838	51.21977	62.04694	32.00000	0.45315	-0.02020	0.51940	9.46025	360.75052	0	1	0	0	0
200.19608	58.43886	45.95530	57.61570	28.00000	0.43489	-0.02020	0.46703	6.41470	358.68532	0	1	0	0	0
197.60377	57.28824	45.48657	57.35699	26.92308	0.43193	-0.01942	0.47475	4.35084	366.76552	0	1	0	0	0
196.15094	55.95396	44.98894	57.46776	25.00000	0.42537	-0.01942	0.48496	6.90323	362.99404	0	1	0	0	0
194.77778	54.32675	44.86083	57.18445	22.64151	0.42642	0.01799	0.48790	8.54069	348.32830	0	1	0	0	0
190.20000	53.56685	44.84567	55.06802	22.22222	0.44582	0.01768	0.48917	9.29507	315.52772	0	1	0	0	0
189.76786	53.07833	44.58553	54.66815	21.81818	0.44660	0.01737	0.48594	1.96057	316.39783	0	1	0	0	0
185.00000	48.62360	41.64974	50.16046	18.18182	0.45635	0.01737	0.44886	2.03825	275.87667	0	1	0	0	0
238.79545	81.85537	50.65090	55.49962	51.16279	0.51282	-0.02353	0.37486	1.87914	90.59964	0	1	0	0	0
184.24561	47.35994	41.03632	49.83879	16.07143	0.45175	0.01707	0.45059	2.43661	257.07926	0	1	0	0	0
178.68966	42.26358	37.28820	43.63374	12.28070	0.47260	0.01679	0.39369	2.37482	206.68542	0	1	0	0	0
177.49153	35.78456	31.77139	42.88193	10.34483	0.39883	0.01651	0.39302	2.43547	184.72777	0	1	0	0	0
173.18033	24.72785	21.13699	32.50801	8.33333	0.34378	0.04773	0.24807	2.00868	159.23437	0	1	0	0	0
172.70492	23.68685	20.46124	32.42664	6.66667	0.33248	0.04773	0.24994	2.24024	143.52414	0	1	0	0	0
169.38710	18.32180	15.69126	26.45285	4.91803	0.31056	0.04698	0.18285	1.86034	105.45697	0	1	0	0	0
169.08065	17.39418	15.03074	26.35692	4.91803	0.29749	0.04698	0.18429	1.94182	91.20245	0	1	0	0	0
165.60938	12.02445	10.01770	19.52692	1.58730	0.26539	0.04556	0.11633	2.85792	55.59680	0	1	0	0	0
164.76563	11.91304	10.00924	18.74145	1.58730	0.27710	0.07497	0.11145	2.66265	44.38053	0	1	0	0	0
162.33846	11.06374	9.43310	13.43849	1.56250	0.37482	0.12943	0.06548	5.18533	23.91840	0	1	0	0	0
236.90909	80.77359	51.37990	56.85461	48.83721	0.50651	-0.02353	0.39388	3.42833	95.52480	0	1	0	0	0
160.69697	6.40553	4.39327	6.37222	0.00000	0.36723	0.12760	0.01607	3.77821	20.01701	0	1	0	0	0
229.50000	74.42058	49.34262	57.65216	44.44444	0.47348	-0.02247	0.41731	2.16745	129.32094	0	1	0	0	0
227.52174	72.81178	49.94908	58.56945	42.22222	0.47141	-0.02247	0.43046	2.21488	163.65131	0	1	0	0	0
223.61702	71.91072	50.00959	58.91846	41.30435	0.46870	-0.02198	0.43739	1.11465	199.70573	0	1	0	0	0
220.91667	69.94496	50.67373	59.19278	38.29787	0.47362	-0.02151	0.44483	1.90768	251.09401	0	1	0	0	0
218.25000	69.48641	51.06217	60.09558	36.17021	0.46930	-0.02151	0.45624	1.34221	280.19398	0	1	0	0	0
216.14583	69.33499	51.36302	60.43419	36.17021	0.46945	-0.02151	0.46280	3.67598	292.84171	0	1	0	0	0
210.56000	90.82052	57.26741	68.71336	57.14286	0.45841	-0.02062	0.65304	2.37801	152.02266	0	1	0	0	0
203.80000	92.88791	57.20414	67.57485	57.14286	0.46718	-0.02062	0.66178	2.29976	230.63429	0	1	0	0	0
204.41176	92.17429	56.76650	67.04876	56.00000	0.46725	-0.02020	0.64750	2.15100	228.36199	0	1	0	0	0
203.39216	94.82964	57.11541	68.15009	58.00000	0.46152	-0.02020	0.68146	0.93867	212.97756	0	1	0	0	0
206.13725	104.02778	63.26392	72.67360	60.00000	0.48346	-0.02020	0.72206	1.15217	206.24875	0	1	0	0	0
206.11765	104.06863	63.30498	72.67970	60.00000	0.48380	-0.02020	0.72225	1.15233	206.24875	0	1	0	0	0
206.80000	105.88124	63.24324	73.73195	61.22449	0.47475	-0.02062	0.71142	3.85542	208.48132	0	1	0	0	0
204.78431	105.90439	62.49392	73.64949	62.00000	0.46852	-0.02020	0.74062	1.65252	219.97768	0	1	0	0	0
209.08000	111.28516	65.87409	76.24876	63.26531	0.47896	-0.02062	0.72596	2.39352	234.69450	0	1	0	0	0
206.72000	113.24058	66.36588	77.04623	63.26531	0.47722	-0.02062	0.76078	3.13787	244.92956	0	1	0	0	0
210.40816	115.49441	70.90555	79.74600	60.41667	0.49632	-0.02105	0.77960	0.96314	268.88177	0	1	0	0	0
200.63462	90.55937	57.43043	67.99322	54.90196	0.46591	-0.01980	0.68085	3.15888	196.08871	0	1	0	0	0
210.43750	115.06511	71.07499	79.92598	59.57447	0.49640	-0.02151	0.77346	0.84230	287.00107	0	1	0	0	0
211.48980	114.18324	70.34955	79.44145	60.41667	0.49382	-0.02105	0.76816	18.84925	316.74160	0	1	0	0	0
211.10204	112.16339	70.58751	79.18623	58.33333	0.49790	-0.02105	0.76623	14.21238	329.33172	0	1	0	0	0
213.42857	111.29185	71.29340	78.26225	56.25000	0.51163	-0.02105	0.73150	3.47582	337.54600	0	1	0	0	0
219.35417	117.04664	74.93482	83.79551	57.44681	0.49988	-0.02151	0.78650	4.79066	341.87960	0	1	0	0	0
216.51020	118.91182	75.41563	84.82542	58.33333	0.49626	-0.02105	0.81614	3.24457	356.55925	0	1	0	0	0
214.39583	111.22136	71.62902	82.68785	55.31915	0.48054	-0.02151	0.79611	4.81012	344.27063	0	1	0	0	0
223.27660	121.36909	77.90585	87.01766	56.52174	0.50060	-0.02198	0.83632	4.31671	327.49945	0	1	0	0	0
234.08889	130.55337	80.79982	89.25689	61.36364	0.50760	-0.02299	0.79878	2.99576	276.13856	0	1	0	0	0
231.86957	135.69713	85.46667	89.46158	62.22222	0.54371	-0.02247	0.81612	2.67371	246.81277	0	1	0	0	0
197.84615	90.24487	58.11819	67.81830	52.94118	0.47422	-0.01980	0.68093	0.72583	211.67381	0	1	0	0	0
225.14894	130.03302	79.73534	84.24760	63.04348	0.53717	-0.02198	0.78197	2.80117	133.75953	0	1	0	0	0
199.50943	91.24787	58.55651	68.04400	51.92308	0.47667	-0.01942	0.68640	1.68652	236.21016	0	1	0	0	0
199.66038	92.00669	58.61014	68.10035	53.84615	0.47672	-0.01942	0.68923	2.51973	252.60330	0	1	0	0	0
212.63265	108.04503	68.89583	72.45595	60.41667	0.54042	-0.02105	0.68599	2.87307	192.01661	0	1	0	0	0
204.07843	93.20118	59.54469	69.55287	54.00000	0.47364	-0.02020	0.69025	1.34743	259.42550	0	1	0	0	0
202.35294	90.91172	58.79545	68.25466	52.00000	0.47724	-0.02020	0.68021	5.27358	252.58409	0	1	0	0	0
203.03846	91.97314	57.96049	67.55851	54.90196	0.47488	-0.01980	0.67260	2.34487	248.17913	0	1	0	0	0
222.15217	83.78385	49.55785	61.36632	62.22222	0.44137	-0.02247	0.49988	1.70164	100.49664	0	1	0	0	0
199.23077	92.40056	59.18133	68.68087	52.94118	0.47743	-0.01980	0.69022	5.08112	254.22282	0	1	0	0	0
204.29412	93.05042	59.74098	69.65920	54.00000	0.47466	-0.02020	0.69058	4.07941	262.31154	0	1	0	0	0
203.03922	93.20590	59.50389	68.89320	54.00000	0.47881	-0.02020	0.68530	1.85990	255.74730	0	1	0	0	0
203.92308	92.37084	59.22892	68.51890	52.94118	0.47929	-0.01980	0.67033	4.31816	253.92219	0	1	0	0	0
203.38462	92.33698	58.10288	67.74163	54.90196	0.47473	-0.01980	0.67374	2.45962	248.17913	0	1	0	0	0
205.17647	91.95825	57.40500	67.61329	56.00000	0.46885	-0.02020	0.65039	2.36335	238.89648	0	1	0	0	0
204.65385	94.81344	56.60957	68.09041	58.82353	0.45706	-0.01980	0.66561	0.98177	218.49640	0	1	0	0	0
203.39216	94.82964	57.11541	68.15009	58.00000	0.46152	-0.02020	0.68146	0.93867	212.97756	0	1	0	0	0
204.70000	103.59744	63.65429	72.70138	59.18367	0.48692	-0.02062	0.72762	2.72238	202.27927	0	1	0	0	0
204.70000	103.59744	63.65429	72.70138	59.18367	0.48692	-0.02062	0.72762	2.72238	202.27927	0	1	0	0	0
227.21739	105.12405	65.33475	67.94208	64.44444	0.54836	-0.02247	0.56532	3.07274	116.12107	0	1	0	0	0
204.78431	105.90439	62.49392	73.64949	62.00000	0.46852	-0.02020	0.74062	1.65252	219.97768	0	1	0	0	0
202.11765	103.92796	62.62568	73.37565	60.00000	0.47187	-0.02020	0.76258	0.56897	223.22790	0	1	0	0	0
206.72000	113.24058	66.36588	77.04623	63.26531	0.47722	-0.02062	0.76078	3.13787	244.92956	0	1	0	0	0
212.60000	115.80860	70.39276	80.42164	61.22449	0.48674	-0.02062	0.76028	2.87881	266.79785	0	1	0	0	0
213.08163	114.30761	70.39159	81.19964	60.41667	0.48098	-0.02105	0.78576	1.78252	284.05988	0	1	0	0	0
211.16327	114.37366	70.36551	79.26585	60.41667	0.49532	-0.02105	0.76738	7.89687	301.53177	0	1	0	0	0
